Dewpoint,HourlyPrecipIn,Humidity,Pressure,Temperature,deviceTime_unix,WindDirection,WindDirectionDegrees,WindSpeedGustMPH,WindSpeedMPH,dailyrainin
7.222222222222222,0.0,29.0,1041.31040475,26.888888888888893,1530323101,WNW,285.0,12.0,2.7,0.0
7.222222222222222,0.0,29.0,1041.31040475,26.611111111111114,1530323401,WNW,295.0,10.5,4.5,0.0
6.666666666666667,0.0,30.0,1041.31040475,26.27777777777778,1530323701,NNW,334.0,8.4,1.2,0.0
7.222222222222222,0.0,30.0,1041.31040475,26.11111111111111,1530324000,NW,307.0,7.5,3.6,0.0
7.222222222222222,0.0,30.0,1041.31040475,25.777777777777782,1530324302,West,273.0,9.9,5.1,0.0
6.666666666666667,0.0,31.0,1041.31040475,25.72222222222222,1530324601,North,356.0,7.8,2.7,0.0
7.222222222222222,0.0,31.0,1041.31040475,25.72222222222222,1530324902,NW,316.0,7.2,3.9,0.0
8.88888888888889,0.0,35.0,1041.31040475,25.388888888888893,1530325200,NNW,332.0,8.4,1.8,0.0
10.0,0.0,38.0,1041.31040475,25.333333333333332,1530325500,North,355.0,5.4,1.2,0.0
10.0,0.0,40.0,1041.31040475,25.055555555555554,1530325800,NE,47.0,3.3,2.1,0.0
10.0,0.0,41.0,1041.6490422800002,24.61111111111111,1530326100,NNE,24.0,3.6,2.4,0.0
10.555555555555555,0.0,42.0,1041.6490422800002,24.22222222222222,1530326401,North,350.0,3.6,1.2,0.0
10.555555555555555,0.0,43.0,1041.31040475,24.111111111111114,1530326701,ENE,72.0,3.3,1.8,0.0
10.555555555555555,0.0,44.0,1041.6490422800002,23.944444444444443,1530327000,ESE,115.0,2.4,1.2,0.0
10.555555555555555,0.0,44.0,1041.6490422800002,23.83333333333334,1530327301,North,11.0,3.3,0.6,0.0
11.11111111111111,0.0,44.0,1041.6490422800002,23.77777777777778,1530327600,NNE,16.0,1.8,1.2,0.0
10.555555555555555,0.0,45.0,1041.31040475,23.333333333333336,1530327901,East,79.0,3.3,1.5,0.0
10.555555555555555,0.0,47.0,1041.31040475,22.944444444444443,1530328201,NNE,24.0,2.1,0.9,0.0
11.11111111111111,0.0,48.0,1041.6490422800002,22.5,1530328501,ENE,71.0,2.4,2.1,0.0
